Date,Altitude,Magnitude,size
2018-02-01 16:53:58,47.2785203380243,5.86890408587609,3.26367619054574
2018-03-04 17:48:55,34.6887040642717,5.91527420722298,3.19302574614349
2018-04-04 18:42:18,10.2734068069871,5.9398596081348,3.15468655034482
2018-05-05 00:00:00,0,5.939325566333,3.15502138778076
2018-06-05 03:50:09,15.5296233386771,5.91407665275162,3.19319158775307
2018-07-06 03:55:47,34.1341618413117,5.8681178078781,3.26208057261009
2018-08-06 04:36:46,49.4625127932122,5.81157248587486,3.3476713632121
2018-09-06 03:06:05,49.8589049408371,5.75862081215495,3.4286052333948
2018-10-07 01:00:07,49.5163557049519,5.7248474540509,3.47959394595669
2018-11-07 22:53:08,49.0771826976386,5.72319910397053,3.4813450099765
2018-12-08 20:47:01,48.7306994845508,5.7550051390199,3.43222912387484
2019-01-08 18:43:21,48.6157857577166,5.80770723801462,3.35039842862051
2019-02-08 17:04:41,48.4898041688788,5.86440681689158,3.26327189174549
2019-03-11 18:00:48,32.9291392206062,5.90921039942628,3.19480011024749
2019-04-11 18:53:45,8.06841395358897,5.93155426495841,3.1596066500726
2019-05-12 00:00:00,0,5.92888941690009,3.16333639235805
2019-06-12 03:47:14,17.8460709189918,5.90152690412674,3.20463271795455
2019-07-13 04:02:44,37.7079162340481,5.85407912135214,3.27588675229319
2019-08-13 04:47:29,51.3273221458354,5.79703432980479,3.36246052072692
2019-09-13 02:54:48,51.2415707388591,5.74487670887787,3.4423357140383
2019-10-14 00:48:37,50.8996826337118,5.71319439896634,3.49003852801532
2019-11-14 22:41:33,50.4767630541326,5.71463799436833,3.4872019994401
2019-12-15 20:35:33,50.157364555106,5.74886791236742,3.43405278603385
2020-01-15 18:32:09,50.0703098319531,5.80268917897926,3.35029474912569
2020-02-15 17:17:11,49.0938700593897,5.85895755091697,3.26366173047551
2020-03-17 18:12:30,30.9783316543142,5.90213292195829,3.19745031116638
2020-04-17 19:05:12,5.92831034908013,5.92223275505957,3.16541037614902
2020-05-18 04:07:46,5.6446320000926,5.91746760344931,3.1725052706299
2020-06-18 03:46:41,20.4440419156562,5.88804248560954,3.21688333730008
2020-07-19 04:11:05,41.3065157115191,5.83917109472853,3.29043966451724
2020-08-19 04:47:47,52.7252336974416,5.78171113987443,3.37789265373182
2020-09-19 02:43:44,52.5728779303006,5.73044815396232,3.45655622447147
2020-10-20 00:37:21,52.2354691743575,5.70094191585477,3.50082483898611
2020-11-20 22:30:14,51.8321070605235,5.70548917632233,3.49336301981429
2020-12-21 20:24:22,51.5412766481683,5.74205722050199,3.43630041072143
2021-01-21 18:21:13,51.4810281462668,5.79686301581812,3.35081270655265
2021-02-21 17:29:36,49.1111804086307,5.85258721497471,3.26483195087894
2021-03-24 18:24:05,28.8849578924084,5.89408199988565,3.2009514146378
2021-04-24 00:00:00,0,5.91194216977488,3.17206585573399
2021-05-25 03:59:23,6.95772882419413,5.90510997687458,3.18249400726732
2021-06-25 03:48:30,23.312417706734,5.8736742726217,3.2299093824114
2021-07-26 04:20:29,44.8369007477785,5.82344533272921,3.30570396232177
2021-08-26 04:37:14,54.006355910875,5.76565590551603,3.39392828665397
2021-09-26 02:32:56,53.845901399836,5.71538847306969,3.47122355275057
2021-10-27 00:26:21,53.5169282090974,5.68813890964716,3.51191417690346
2021-11-27 22:19:11,53.1363721017422,5.69579099582691,3.49980418590431
2021-12-28 20:13:28,52.8751601233494,5.73460315931538,3.43896150604813
2022-01-28 18:10:35,52.8400233191016,5.790258891109,3.35194223636659
2022-02-28 17:41:49,48.5968495244119,5.84533339692899,3.26676268738708
2022-03-31 18:35:34,26.6959973866156,5.88510406364341,3.20527315319656
2022-05-01 00:00:00,0,5.90073477808769,3.17953729933201
2022-06-01 03:52:56,8.46072890951099,5.89187058688876,3.19326591337482
2022-07-02 03:52:30,26.4109935501249,5.85847666098417,3.24367481229667
2022-08-02 04:30:36,48.2054222249514,5.80695672228035,3.32164238535702
2022-09-02 04:26:59,55.2181972578717,5.74892494480549,3.4105256860985
2022-10-03 02:22:24,55.0532162011091,5.69975432892452,3.48629209399657
2022-11-03 00:15:38,54.7367024006898,5.67483751408487,3.52326580295522
2022-12-04 22:08:27,54.3818706105004,5.68558545834928,3.50649930994468
2023-01-04 20:02:52,54.1510032299978,5.72654079391009,3.44202148960894
2023-02-04 18:00:17,54.1387054583343,5.78291333361408,3.35366728494983
2023-03-07 17:53:50,47.6217487031482,5.83724046905938,3.26942775417139
2023-04-07 18:47:02,24.4394226471783,5.87525160295809,3.21038006531629
2023-05-08 00:00:00,0,5.88866803901659,3.18778528365721
2023-06-08 03:48:40,10.1802480520167,5.87780743017721,3.20478190000039
2023-07-09 03:58:28,29.693125463058,5.842507401341,3.25814176818583
2023-08-09 04:41:10,51.3246158194342,5.7897633995432,3.33821572760678
2023-09-09 04:17:02,56.3526461459532,5.73157801027328,3.42764061669457
2023-10-10 02:12:11,56.1869317821801,5.68360592912757,3.50171346314662
2023-11-10 00:05:13,55.8869394315226,5.66109341397769,3.53483645938018
2023-12-11 21:58:01,55.5606086529876,5.67491860012385,3.51341930298541
2024-01-11 19:52:37,55.3600748564757,5.71791050416098,3.44546114262256
