Date,Altitude,Magnitude,size
2018-01-08 00:00:00,0,-3.85013433624313,9.88956574521445
2018-01-15 00:00:00,0,-3.83390597767609,9.89053582452082
2018-01-22 00:00:00,0,-3.80829449060475,9.90261201961808
2018-01-29 00:00:00,0,-3.78454840611701,9.92594354536625
2018-02-05 00:00:00,0,-3.763439242004,9.96082875615032
2018-02-12 17:12:33,4.74828063225147,-3.74508504945094,10.0077217205701
2018-02-19 17:25:27,6.33533356627047,-3.7295006469978,10.0672391863067
2018-02-26 17:38:11,7.96835680518272,-3.71668073808176,10.1401679213983
2018-03-05 17:50:41,9.62022870375242,-3.70662296720053,10.2274725428786
2018-03-12 18:02:58,11.2642890895614,-3.69933764237412,10.3303040968975
2018-03-19 18:15:04,12.8793117599468,-3.69485334667347,10.4500098166125
2018-03-26 18:27:01,14.4477348193735,-3.69322087086077,10.5881446787891
2018-04-02 18:38:55,15.9411316936098,-3.69451622094819,10.7464855830565
2018-04-09 18:50:46,17.3418864405374,-3.69884294593693,10.9270492090088
2018-04-16 19:02:38,18.6142781935462,-3.70633385614961,11.1321148672794
2018-04-23 19:14:28,19.7302658458768,-3.7171521414889,11.364253966733
2018-04-30 19:26:12,20.6529626780991,-3.73149188545046,11.6263680913745
2018-05-07 19:37:43,21.3426179288352,-3.74957798259474,11.9217381465912
2018-05-14 19:48:49,21.7648324759137,-3.77166549537006,12.2540876351934
2018-05-21 19:59:11,21.9010361598468,-3.79803852459192,12.627663915437
2018-05-28 20:08:30,21.7382242977111,-3.82900870894585,13.0473423426568
2018-06-04 20:16:21,21.2917706070741,-3.86491350603399,13.5187596369737
2018-06-11 20:22:20,20.5942388293826,-3.90611442387344,14.0484847139439
2018-06-18 20:26:06,19.6936626189435,-3.95299536186061,14.644237851339
2018-06-25 20:27:25,18.6428438313858,-4.0059611600214,15.3151725791465
2018-07-02 20:26:08,17.5003776217917,-4.06543632282095,16.0722393743461
2018-07-09 20:22:18,16.3065592064799,-4.13186365047471,16.9286565056287
2018-07-16 20:16:04,15.0920462031441,-4.20570210015557,17.9005212427017
2018-07-23 20:07:40,13.8749433515747,-4.28742252125789,19.0076041945485
2018-07-30 19:57:24,12.659716967163,-4.37749873849975,20.2743791810004
2018-08-06 19:45:31,11.4530330702295,-4.47638944500891,21.7313466967465
2018-08-13 19:32:21,10.2429802694032,-4.58450280451235,23.4166983864849
2018-08-20 19:18:08,9.02662149444262,-4.70212928796367,25.3783122605317
2018-08-27 19:03:06,7.79495010730259,-4.82931676644741,27.6758871919623
2018-09-03 18:47:28,6.53543679890162,-4.9656412221233,30.3825367394067
2018-09-10 18:31:25,5.23398117302046,-5.10979040545904,33.5839389341826
2018-09-17 00:00:00,0,-5.25882017862674,37.3702522700577
2018-09-24 00:00:00,0,-5.40687350439923,41.8097733182524
2018-10-01 00:00:00,0,-5.54316030352989,46.8822743263885
2018-10-08 00:00:00,0,-5.64946328578794,52.3408663539358
2018-10-15 00:00:00,0,-5.69953228981214,57.5068897358117
2018-10-22 00:00:00,0,-5.67100247203833,61.181411517232
2018-10-29 00:00:00,0,-5.64991603395898,62.0959867660341
2018-11-05 07:07:52,8.76063763092035,-5.72356613798648,59.8813549501597
2018-11-12 07:20:17,16.1660799072831,-5.72515742557533,55.4190604632915
2018-11-19 07:32:20,21.3872304374497,-5.65437822293287,50.0489643014568
2018-11-26 07:43:39,24.5105756903199,-5.53942200362975,44.751117507686
2018-12-03 07:53:48,25.9248773433814,-5.40320020911807,39.9868235024957
2018-12-10 08:02:16,26.0761259400167,-5.26018714131781,35.8801648717982
2018-12-17 08:08:36,25.3680616133127,-5.11851342017084,32.4003289108918
2018-12-24 08:12:25,24.124826376694,-4.98237648558254,29.4642406547977
2018-12-31 08:13:31,22.589798514848,-4.8537265977521,26.9817425590468
2019-01-07 08:11:49,20.9311338003471,-4.73328557530145,24.8719394337944
2019-01-14 08:07:28,19.2588592733076,-4.62112864897055,23.0672612798972
2019-01-21 08:00:39,17.6358235295901,-4.51700942832536,21.5129330703022
2019-01-28 07:51:42,16.0972356660724,-4.42053948883092,20.1650600907833
2019-02-04 07:40:56,14.6589451192966,-4.33128653956328,18.9885552877832
2019-02-11 07:28:39,13.3261612283064,-4.24882688491794,17.9553161189575
2019-02-18 07:15:09,12.1006978507278,-4.17277202833372,17.0427400730017
2019-02-25 07:00:41,10.9813054676264,-4.10278051989448,16.2325556705964
2019-03-04 06:45:30,9.96890829082729,-4.03856132123715,15.5099144602791
2019-03-11 06:29:49,9.06453477024231,-3.97987228831683,14.862688289027
2019-03-18 06:13:49,8.26807084448423,-3.9265158747814,14.280924336266
2019-03-25 05:57:40,7.57861488332818,-3.87833331048641,13.7564202669801
2019-04-01 05:41:33,6.99772186122232,-3.83519802340501,13.2823906980888
2019-04-08 05:25:39,6.52656343751965,-3.79700879101246,12.853203306271
2019-04-15 05:10:09,6.16447016119526,-3.76368294155535,12.4641683887187
2019-04-22 04:55:14,5.90739905177646,-3.73514982724526,12.1113697949766
2019-04-29 04:41:07,5.75158311844142,-3.71134473228642,11.7915281798399
2019-05-06 04:28:03,5.69247615623466,-3.69220334235623,11.5018897491596
2019-05-13 04:16:17,5.71860830344553,-3.67765687860802,11.2401352954576
2019-05-20 04:06:06,5.81605746014582,-3.66762798146456,11.0043055121992
2019-05-27 03:57:47,5.96383073226337,-3.66202741166189,10.7927394623079
2019-06-03 03:51:38,6.13814208258757,-3.66075161065506,10.6040237298301
2019-06-10 03:47:51,6.29950008513212,-3.66368112144825,10.4369503132956
